conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.69E+18,Thu Aug 24 15:01:20 +0000 2023,0,@kompascom Bisa-bisa penjualan langsung turun nih..,1.69E+18,,kompascom,in,Indonesia,0,0,0,https://x.com/VincentGorgeous/status/1694726591849644282,253941936,VincentGorgeous
1.69E+18,Thu Aug 24 15:03:01 +0000 2023,0,@kompascom Hon*a semakin ditinggalkan......,1.69E+18,,kompascom,in,,0,0,0,https://x.com/Alfamaulana01/status/1694727012802605181,234586131,Alfamaulana01
1.69E+18,Thu Aug 24 16:12:35 +0000 2023,0,@kompascom Produk mainan tiba2 bisa nyungsep ... sebaiknya ditarik dari peredaran agar masyarakat aman,1.69E+18,,kompascom,in,Magelang Indonesia,0,0,0,https://x.com/pakbei1365/status/1694744520053952808,2620701493,pakbei1365
1.69E+18,Fri Aug 25 00:46:11 +0000 2023,0,@kompascom Brp banyak sih yg ky gini??? Ko cm 1 yg muncul yg lain bagaimana?,1.69E+18,,kompascom,in,Jakarta,0,0,0,https://x.com/papoiibear/status/1694873774557188166,178620165,papoiibear
1.69E+18,Fri Aug 25 00:48:25 +0000 2023,0,@kompascom Jadi kayak siput sawah keinjek.. wekekekekek,1.69E+18,,kompascom,in,,0,0,0,https://x.com/etezjan/status/1694874336740733399,1.60E+18,etezjan
1.69E+18,Fri Aug 25 00:59:48 +0000 2023,0,@kompascom Folding BeaT,1.69E+18,,kompascom,en,,0,0,0,https://x.com/CrizAja1/status/1694877199374147895,1.35E+18,CrizAja1
1.69E+18,Fri Aug 25 02:57:26 +0000 2023,0,@kompascom Ganti rugi motor baru dunk ,1.69E+18,,kompascom,in,Kota Semarang Jawa Tengah,0,0,0,https://x.com/my_dear_na3_7mi/status/1694906801719046438,1.59E+18,my_dear_na3_7mi
1.69E+18,Fri Aug 25 05:13:44 +0000 2023,0,@kompascom Duhhhh ngeri juga klo pas jalan... Jgn di anggap biasa.... Parahhh,1.69E+18,,kompascom,in,Jawa Barat Indonesia,0,0,0,https://x.com/Property_PUR_IS/status/1694941104683299041,241206236,Property_PUR_IS
1.69E+18,Fri Aug 25 06:10:12 +0000 2023,0,@kompascom Rangka Insyaf .. ,1.69E+18,,kompascom,in,,0,0,0,https://x.com/Palbapang_1/status/1694955316260262163,1.60E+18,Palbapang_1
1.69E+18,Fri Aug 25 06:44:11 +0000 2023,0,@kompascom Bay bay honda hahaha,1.69E+18,,kompascom,tl,,0,0,0,https://x.com/BersyukurAlham2/status/1694963865707258247,1.63E+18,BersyukurAlham2
1.69E+18,Fri Aug 25 07:11:27 +0000 2023,0,@kompascom Kualitas anti karatnya kurang!!,1.69E+18,,kompascom,in,,0,0,0,https://x.com/kunfayakunn8/status/1694970728708493815,1.51E+18,kunfayakunn8
1.69E+18,Fri Aug 25 07:28:39 +0000 2023,1,@kompascom Rawan kecelakaan dan mempermainkan keselamatan pengendara. Kementrian perhubungan dan seterusnya bisa melalui perintah Pengadilan memaksa Honda untuk recall !,1.69E+18,,kompascom,in,Kota Medan Sumatera Utara,0,0,0,https://x.com/SohibCamp4/status/1694975058345955544,1.63E+18,SohibCamp4
1.69E+18,Fri Aug 25 08:20:49 +0000 2023,0,@kompascom Salam 1mm,1.69E+18,,kompascom,in,,0,0,0,https://x.com/N_Pratama24/status/1694988185699508345,9.04E+17,N_Pratama24
1.69E+18,Fri Aug 25 08:24:19 +0000 2023,0,@kompascom Ganti rangka Insyaf aja biar aman!??.,1.69E+18,,kompascom,in,Singapore,0,0,0,https://x.com/Af1V4H/status/1694989064943042640,1.48E+18,Af1V4H
1.69E+18,Fri Aug 25 08:26:34 +0000 2023,1,@kompascom Berarti itu hNya utk pengeluaran 2019 - keatas aj berarti yg kek gitukan? yg dibawah 2019 ga berarti kah? abisnya gw pubya honda yg dibeli pada tahun 2016 alhamdulillah sampe sekarang masih kuat,1.69E+18,,kompascom,in,,0,1,0,https://x.com/AlmukhdilK/status/1694989631593558083,1.46E+18,AlmukhdilK
1.69E+18,Fri Aug 25 09:04:02 +0000 2023,1,@kompascom Modal kecil jual nya mahal selangit hahaha,1.70E+18,,kompascom,in,Indonesia,0,0,0,https://x.com/BukhariSiregar/status/1694999062200963294,2244458406,BukhariSiregar
1.69E+18,Mon Aug 21 09:36:30 +0000 2023,82,@tanyakanrl Itu kenapa meleyot?Ã¯Â¸Â,1.69E+18,,tanyakanrl,in,manage.bynaviela on ig,0,18,0,https://x.com/Navielaid_shop/status/1693557681980846431,1.30E+18,Navielaid_shop
1.69E+18,Mon Aug 21 10:43:55 +0000 2023,0,@tanyakanrl Yang punya pasti anak pertama cewe tulang punggung keluarga.,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/cimwewewe/status/1693574646036336851,445471767,cimwewewe
1.69E+18,Mon Aug 21 10:05:25 +0000 2023,5,@tanyakanrl Bukanya kek gini harusnya pabrik uda harus recall ya jatuhnya kan produk cacad.,1.69E+18,,tanyakanrl,in,New York USA,0,2,0,https://x.com/MLimamS/status/1693564956988555378,88385734,MLimamS
1.69E+18,Mon Aug 21 10:19:34 +0000 2023,34,@tanyakanrl Motornya lagi ngambek kah?,1.69E+18,,tanyakanrl,in,Indonesia,0,2,0,https://x.com/My_HydroCoco/status/1693568517231292905,145492923,My_HydroCoco
1.69E+18,Mon Aug 21 10:24:34 +0000 2023,33,@tanyakanrl Itu motornya cuma kegelian itu,1.69E+18,,tanyakanrl,in,,0,2,1,https://x.com/masmasjawabgt/status/1693569775610609870,1.21E+18,masmasjawabgt
1.69E+18,Mon Aug 21 10:48:06 +0000 2023,1,@tanyakanrl Motornya lelah sama pengemudinya. Ngaso dlu boss...,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/chalingchairil/status/1693575697338704340,117919664,chalingchairil
1.69E+18,Mon Aug 21 13:24:02 +0000 2023,17,@tanyakanrl Bikin badan pegel pegel nih kalau ngendarain motor begini,1.69E+18,,tanyakanrl,in,Bogor Barat Indonesia,0,3,0,https://x.com/esteh_indonesia/status/1693614942300348837,1.45E+18,esteh_indonesia
1.69E+18,Tue Aug 22 04:50:41 +0000 2023,16,@tanyakanrl Raheem Sterling,1.69E+18,,tanyakanrl,et,,0,4,0,https://x.com/idextratime/status/1693848140938637816,1.22E+18,idextratime
1.69E+18,Mon Aug 21 09:47:48 +0000 2023,106,@tanyakanrl Kok motornya bisa seperti gini?,1.69E+18,,tanyakanrl,in,Bandung,0,4,0,https://x.com/GAnwarAS22/status/1693560524884324580,395151092,GAnwarAS22
1.69E+18,Mon Aug 21 09:32:25 +0000 2023,1,@tanyakanrl Gak isa soale telanjur. Ini mgkn krn dia dom deket pantai udara asin &amp,,,,,,,,,,,
1.69E+18,Mon Aug 21 09:33:42 +0000 2023,1,@tanyakanrl ITU MOTORNYA HABIS DIGELITIKIN KAH,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/notlastdragon/status/1693556974447939827,1.66E+18,notlastdragon
1.69E+18,Mon Aug 21 09:33:45 +0000 2023,3,@tanyakanrl nih motornya kok mleyot bgt udah kek nanggung beban &amp,,,,,,,,,,,
1.69E+18,Mon Aug 21 09:44:39 +0000 2023,8,@tanyakanrl Rangka ESAF honda banyak bermasalah karatan dari gudangnya. Baru turun dari mobil angkut aja udah banyak yg berkarat.,1.69E+18,,tanyakanrl,in,,0,0,1,https://x.com/AldyGreget/status/1693559733549211795,538867008,AldyGreget
1.69E+18,Mon Aug 21 09:48:42 +0000 2023,803,@tanyakanrl Honda emg lagi ngembangin matic lipat sih https://t.co/LEKTODbOsE,1.69E+18,https://pbs.twimg.com/ext_tw_video_thumb/1693560699887525889/pu/img/B8DM-kKeQxHaaTe8.jpg,tanyakanrl,in,,23,46,126,https://x.com/moonoIog/status/1693560749095075950,1.35E+18,moonoIog
1.69E+18,Mon Aug 21 09:48:51 +0000 2023,10,@tanyakanrl Kok jdi ketar-ketir ya akhirÃ‚Â² ini lihat vt motor honda meleyot mana mostly motor yg setipe sama punyaku,1.69E+18,,tanyakanrl,in,s/her,0,0,0,https://x.com/moonlightjim_/status/1693560790320836960,7.89E+17,moonlightjim_
1.69E+18,Mon Aug 21 09:54:53 +0000 2023,0,@tanyakanrl keren costum nya,1.69E+18,,tanyakanrl,in,DKI Jakarta Indonesia,0,1,0,https://x.com/btterstaylowkey/status/1693562305546740070,1.58E+18,btterstaylowkey
1.69E+18,Mon Aug 21 09:54:58 +0000 2023,3,@tanyakanrl Honda flip,1.69E+18,,tanyakanrl,en,,0,1,0,https://x.com/drinxing/status/1693562327331905558,1.37E+18,drinxing
1.69E+18,Mon Aug 21 09:54:58 +0000 2023,3,@tanyakanrl Yaallah gue dulu juga gini soalnya motor abis kecelakaan + tempat tinggal gue juga pesisir jdi gampang karatan. Mana pas mleyot gue lagi naik motor sendirian beneran mau nangis gra2 maluuuu,1.69E+18,,tanyakanrl,in,Brisbane CA,0,0,0,https://x.com/injunmimom/status/1693562328053379139,1.28E+18,injunmimom
1.69E+18,Mon Aug 21 09:56:23 +0000 2023,4,@tanyakanrl Ini kenapa honda bnyk yg seperti ini ya ? Jadi ragu padahal rencana nya aku mau beliin adek scopy buat kuliah,1.69E+18,,tanyakanrl,in,,0,8,0,https://x.com/greenteata/status/1693562685395538102,1.17E+18,greenteata
1.69E+18,Mon Aug 21 09:57:14 +0000 2023,13,@tanyakanrl HONDA keluaran baru sekarang banyak bgt yg kropos gini besi di bagian atas kolongnya pada kropos. tiati aja.. kalo ragu pas beli langsung aja bongkar body buat cek rangka dalamnya,1.69E+18,,tanyakanrl,in,,0,1,0,https://x.com/rumahmemori/status/1693562898147360977,1625052559,rumahmemori
1.69E+18,Mon Aug 21 09:58:24 +0000 2023,2,@tanyakanrl rangka matic honda sekarang itu pakai metode ESAF. F nya itu Foldable/Flip.,1.69E+18,,tanyakanrl,in,Bandung Jawa Barat,0,2,0,https://x.com/praelham/status/1693563193048879335,8.61E+17,praelham
1.69E+18,Mon Aug 21 09:58:54 +0000 2023,3,@tanyakanrl Jujur aku sbg pengguna matic honda ketar ketir juga mana sering nyemplung rob klo ada marka jalan barbarly. Kmrn nabrak trek pula ,1.69E+18,,tanyakanrl,in,,1,2,0,https://x.com/hayololus_/status/1693563316927676604,381312788,hayololus_
1.69E+18,Mon Aug 21 09:59:14 +0000 2023,1,@tanyakanrl itu knp bjirr,1.69E+18,tanyakanrl,in,Kalimantan Selatan Indonesia,0,1,0,https://x.com/baekibae/status/1693563403074420947,9.90E+17,baekibae,
1.69E+18,Mon Aug 21 10:00:03 +0000 2023,4,@tanyakanrl Pengen beli Vario 160 jadi was was gw Kira2 ada solusinya gak ya?,1.69E+18,,tanyakanrl,in,,0,18,0,https://x.com/iMusyafa19/status/1693563605327962549,1.60E+18,iMusyafa19
1.69E+18,Mon Aug 21 10:01:18 +0000 2023,33,@tanyakanrl Kirain cuma mobil yang bisa diceper motor bisa juga ya. Nice idea.,1.69E+18,,tanyakanrl,in,Okinawa-ken Japan,1,3,0,https://x.com/ndrosubiyanto/status/1693563920345411975,34588976,ndrosubiyanto
1.69E+18,Mon Aug 21 10:10:24 +0000 2023,67,@tanyakanrl emng banyak yg osteoporosis katanya hond4 https://t.co/tK4cArcqpV,1.69E+18,https://pbs.twimg.com/ext_tw_video_thumb/1693566057536192512/pu/img/7Y9F6WosJAvf-xZT.jpg,tanyakanrl,in,3,7,11,https://x.com/mariGulf/status/1693566213270774163,1.44E+18,mariGulf,
1.69E+18,Mon Aug 21 10:11:16 +0000 2023,4,@tanyakanrl Leher dikelitikin bentuknya begitu tuh https://t.co/RCQn00QaK7,1.69E+18,https://pbs.twimg.com/tweet_video_thumb/F4DBr4la8AANKgU.jpg,tanyakanrl,in,Kulkas,0,0,0,https://x.com/nodevilnolived/status/1693566429101240827,118039839,nodevilnolived
1.69E+18,Mon Aug 21 10:15:47 +0000 2023,11,@tanyakanrl Masih bagus honda matic fuel injection generasi pertama dah ga mau gantiÃ‚Â² aku liat honda baru ky ringkih pooooll masih oke yg keluaran pertama dulu udah 11 taun masih kokoh padahal dulu pernah kejuglag lobang jalan segede kepala ku alhamdul,1.69E+18,,tanyakanrl,in,Malang Jawa Timur Indonesia,1,4,1,https://x.com/ugedt_ugedt/status/1693567565803700496,620039947,ugedt_ugedt
1.69E+18,Mon Aug 21 10:16:15 +0000 2023,4,@tanyakanrl Klo kata pak su sih klo habis kena genangan ujan hrs di cuci bersih motornya sampe ke kolongÃ‚Â² juga itu yg bikin korosi mesin karatan trs cpt rusak bisa patah klo sering di abaikan . Soalnya udh pernah hampir patah rangka bawah spt di foto i,1.69E+18,,tanyakanrl,in,,0,3,0,https://x.com/weihang44/status/1693567682459873759,1.54E+18,weihang44
1.69E+18,Mon Aug 21 10:18:45 +0000 2023,2,@tanyakanrl Rangka esaf H*nd4 skrng ngeri2 amat si yaa kyknya kalo udh muncul karat semprot anti karat juga udh percumah atau sekalian aja cat ulang lapisin cat anti karat yg tebel atau ganti aja rangkanya pake rangka almunium atau sekalian aja titanium. ,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/aingsahaa__/status/1693568314092720379,1.07E+18,aingsahaa__
1.69E+18,Mon Aug 21 10:20:45 +0000 2023,2,@tanyakanrl Vario gue 2016 hantem lobang polisi tidur alhamdulillah aman2 ae sih keluaran baru honda skrg emg agak2,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/4wijaya_/status/1693568815794426252,2297219376,4wijaya_
1.69E+18,Mon Aug 21 10:21:36 +0000 2023,16,@tanyakanrl H0nda semakin di depan depan bengkel.,1.69E+18,,tanyakanrl,in,Jakarta Capital Region,4,4,5,https://x.com/wearedestinated/status/1693569031884927362,1.29E+18,wearedestinated
1.69E+18,Mon Aug 21 10:22:33 +0000 2023,27,@tanyakanrl Bisa pertama tipsnya kalo. Lu gak ada duit ya cuman jaga kebersihan sering sering cek dek motor terus kalo kotor segera bersihin jangan sampe kerendem aja Kalo ada duit lebih cat ulang rangka plus kasih anti karat rangka esaf emang gitu sunatn,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/Jojosta02831340/status/1693569268645036363,1.28E+18,Jojosta02831340
1.69E+18,Mon Aug 21 10:23:08 +0000 2023,3,@tanyakanrl Baca komenan jadi ketar ketir sendiri pantesan pacarku bilang motor aku nanti dijual aja soalnya motor keluaran baru gampang karatan. Sengaja ganti motor baru tapi malah berasa kek keserang penyakit jantung,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/ridtyd/status/1693569417505071296,1.43E+18,ridtyd
1.69E+18,Mon Aug 21 10:23:09 +0000 2023,4,@tanyakanrl Disini penjelasannya lebih ringan juga lebih kropos https://t.co/q6nGt5B9FS,1.69E+18,https://pbs.twimg.com/media/F4DEaYjbIAAKUfB.jpg,tanyakanrl,in,Alam bawah sadar,0,0,0,https://x.com/UncleJuu/status/1693569421972029792,1.04E+18,UncleJuu
1.69E+18,Mon Aug 21 10:36:17 +0000 2023,15,@tanyakanrl Konteks buat yg gatau honda lg ada social media content marketing issue kalo motor keluaran barunya itu bodynya cepet karatan keropos rusak,1.69E+18,,tanyakanrl,in,Bandung Indonesia,0,0,0,https://x.com/me0wrach_a/status/1693572726773178698,46045349,me0wrach_a
1.69E+18,Mon Aug 21 10:44:01 +0000 2023,0,@tanyakanrl MANA TERLANJUR BELI SCOOPY LAGI DAH AMAN GAK????,1.69E+18,,tanyakanrl,in,,0,2,0,https://x.com/slurpeejus/status/1693574673228071212,8.59E+17,slurpeejus
1.69E+18,Mon Aug 21 10:46:15 +0000 2023,4,@tanyakanrl Itu harus diganti nder dalemnya batang tengahnya patah motor aku juga pernah gtu tapi motor beat katanya itu efek jarang dicuci motornya jadi mudah karatan paling kalo mau dibenerin harus ke tukang las besi,1.69E+18,,tanyakanrl,in,,0,1,0,https://x.com/callie_dreama/status/1693575233306075597,1.49E+18,callie_dreama
1.69E+18,Mon Aug 21 09:57:12 +0000 2023,0,@tanyakanrl Black Campaignnya serem bener dmn2 ada kata sasis berkarat.,1.69E+18,,tanyakanrl,in,IndonesiaaÃ°Å¸Ëœâ‚¬Ã°Å¸ÂÂÃ¯Â¸Â,0,1,0,https://x.com/ariefdeby/status/1693562890408866265,81033677,ariefdeby
1.69E+18,Mon Aug 21 09:58:33 +0000 2023,1,@tanyakanrl Ya jangan beli matic honda,1.69E+18,,tanyakanrl,in,planet namek,0,0,0,https://x.com/PistonB75/status/1693563229287711024,1.26E+18,PistonB75
1.69E+18,Mon Aug 21 10:08:25 +0000 2023,0,@tanyakanrl Kekmya yang keluaran baru kali ya soalnyapunyaku beat 2013 alhamdulilah belom patah sampe sekarang,1.69E+18,,tanyakanrl,in,Jakarta Pusat DKI Jakarta,0,1,0,https://x.com/xinomat2121/status/1693565711166341564,1338630463,xinomat2121
1.69E+18,Mon Aug 21 10:11:49 +0000 2023,0,@tanyakanrl Lu ketawa ga si liat motor mleyot gini @safraninn,1.69E+18,,tanyakanrl,in,my safe place,0,1,0,https://x.com/panpannbears/status/1693566569237147831,1.07E+18,panpannbears
1.69E+18,Mon Aug 21 10:12:35 +0000 2023,0,@tanyakanrl anjritttt kok bisaa,1.69E+18,,tanyakanrl,in,Bojonegoro Indonesia,0,1,0,https://x.com/xtyawq/status/1693566760426025348,1.22E+18,xtyawq
1.69E+18,Mon Aug 21 10:16:26 +0000 2023,0,@tanyakanrl Penyakit honda 2017 keatas ini ,1.69E+18,,tanyakanrl,in,Warga Kabupaten | DNF,0,1,0,https://x.com/DoPandiangan/status/1693567731218723187,7.84E+17,DoPandiangan
1.69E+18,Mon Aug 21 10:16:45 +0000 2023,0,@tanyakanrl Woy honda z flip @Moulvee,1.69E+18,,tanyakanrl,in,,0,1,0,https://x.com/doain_kurus/status/1693567810017046946,1.15E+18,doain_kurus
1.69E+18,Mon Aug 21 10:17:40 +0000 2023,0,@tanyakanrl serius tanya itu gara2nya apa kok bs smpe gitu ,1.69E+18,,tanyakanrl,in,,0,1,0,https://x.com/fafifuasksk/status/1693568040011796648,1.21E+18,fafifuasksk
1.69E+18,Mon Aug 21 11:46:52 +0000 2023,0,@tanyakanrl Kok w jadi ketar ketir sendiri yaaa. Mana motor w dari honda lagi ahh,1.69E+18,,tanyakanrl,in,Nomaden,0,1,0,https://x.com/lymrn__/status/1693590490363662417,9.52E+17,lymrn__
1.69E+18,Mon Aug 21 12:09:28 +0000 2023,1,@tanyakanrl Gak bisa mending diperkuat pake bambu petung biar gak kemakan karat,1.69E+18,,tanyakanrl,in,najislavia,0,0,0,https://x.com/bumercon/status/1693596175948038638,7.39E+17,bumercon
1.69E+18,Mon Aug 21 12:10:16 +0000 2023,0,@tanyakanrl @dewilestian dew yg kata aing motor hondanya bengkok krn karatan wkwk,1.69E+18,,tanyakanrl,in,btsvtxt,0,1,0,https://x.com/firzyxna/status/1693596375383245257,1355597228,firzyxna
1.69E+18,Mon Aug 21 12:49:58 +0000 2023,1,@tanyakanrl Bisa nder bawa aja ke bengkel dicek dulu ada bibit karatan ato nga di casis motornya. Kalo ada suruh semprot anti karat kalo ada uang lebih suruh repaint,1.69E+18,,tanyakanrl,in,JAWA JAWA JAWA,0,0,0,https://x.com/shiloorim/status/1693606368929013799,1.07E+18,shiloorim
1.69E+18,Mon Aug 21 12:54:06 +0000 2023,1,@tanyakanrl Takut banget punya gua begini anjir semenjak banyak motor honda lipet :(,1.69E+18,,tanyakanrl,in,Indonesia,0,0,0,https://x.com/thv_sweettae/status/1693607406398509385,1.05E+18,thv_sweettae
1.69E+18,Mon Aug 21 13:41:09 +0000 2023,0,@tanyakanrl Beat lu belom nyampe ngelipet gini kan @ykzrafsi,1.69E+18,,tanyakanrl,in,,0,1,0,https://x.com/whosrkive/status/1693619248180973653,1936168274,whosrkive
1.69E+18,Mon Aug 21 13:53:12 +0000 2023,0,@tanyakanrl Rangkanya jelek,1.69E+18,,tanyakanrl,in,khayangan,0,1,0,https://x.com/pengabdimu/status/1693622280604033389,536406526,pengabdimu
1.69E+18,Mon Aug 21 14:28:47 +0000 2023,1,@tanyakanrl jadi chopper matic,1.69E+18,,tanyakanrl,fr,Lagi Mojok,0,0,0,https://x.com/bouipolar/status/1693631234985889840,9.19E+17,bouipolar
1.69E+18,Mon Aug 21 09:36:00 +0000 2023,0,@tanyakanrl duduknya di jok belakang,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/ambivaIlence/status/1693557556881567763,793823965,ambivaIlence
1.69E+18,Mon Aug 21 09:36:38 +0000 2023,0,@tanyakanrl Gue juga ikut ktar ktir,1.69E+18,,tanyakanrl,in,RPS minor/mwphobic dnf,0,0,0,https://x.com/Haemcchicatdww/status/1693557714075738520,1.04E+18,Haemcchicatdww
1.69E+18,Mon Aug 21 09:38:17 +0000 2023,0,@tanyakanrl Ngeri banget Honda sekarang,1.69E+18,,tanyakanrl,in,Shire,0,0,0,https://x.com/insomniaczs/status/1693558128825274464,706478608,insomniaczs
1.69E+18,Mon Aug 21 09:44:58 +0000 2023,0,@tanyakanrl Honda honda ... Eh AHM AHM wkwk riwayatmu kini,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/evil_backwards/status/1693559812158787992,1.55E+18,evil_backwards
1.69E+18,Mon Aug 21 09:46:32 +0000 2023,0,@tanyakanrl kenapa senderan,1.69E+18,,tanyakanrl,in,personal acc,0,0,0,https://x.com/gajahstroberi/status/1693560204875661573,1.46E+18,gajahstroberi
1.69E+18,Mon Aug 21 09:48:25 +0000 2023,0,@tanyakanrl kecengklak,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/MyChemical_Rmnc/status/1693560679025000825,2253075336,MyChemical_Rmnc
1.69E+18,Mon Aug 21 09:49:25 +0000 2023,0,@tanyakanrl coba dikretek abal abal nder,1.69E+18,,tanyakanrl,in, SÃ¢Ââ€°Ã¯Â¸ÂUÃ¢Ââ€°Ã¯Â¸ÂPÃ¢Ââ€°Ã¯Â¸ÂEÃ¢Ââ€°Ã¯Â¸ÂRÃ¢Ââ€°Ã¯Â¸ÂIÃ¢Ââ€°Ã¯Â¸ÂOÃ¢Ââ€°Ã¯Â¸ÂR,0,0,0,https://x.com/ttangerinee__/status/1693560931178123300,1.26E+18,ttangerinee__
1.69E+18,Mon Aug 21 09:50:04 +0000 2023,0,@tanyakanrl Yang nyetir ikutan mleyot,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/LALINEKO_/status/1693561096505082049,1.25E+18,LALINEKO_
1.69E+18,Mon Aug 21 09:50:42 +0000 2023,0,@tanyakanrl Motornya batman,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/konspirasi6/status/1693561255582126279,1.09E+18,konspirasi6
1.69E+18,Mon Aug 21 09:51:18 +0000 2023,0,@tanyakanrl Penyakit Honda sekarang sasisnya kurang kuat,1.69E+18,,tanyakanrl,in,Indonesia,0,0,0,https://x.com/SwifterSharper/status/1693561403460956166,1.52E+18,SwifterSharper
1.69E+18,Mon Aug 21 13:56:00 +0000 2023,0,@tanyakanrl Kalo motor udh kaya gitu bisa dibenerin ga?,1.69E+18,,tanyakanrl,in,Bandung Jawa Barat,0,0,0,https://x.com/siilverlight/status/1693622985230332372,9.90E+17,siilverlight
1.69E+18,Mon Aug 21 13:56:03 +0000 2023,0,@tanyakanrl Aku pengguna matic Honda jdi ketar ketir. Mana aku sukanya motoran klo pulang mana jaraknya lumayan jauh. Takut tibaÃ‚Â² motornya mleyot di tengah jalan ,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/Brachiosaurust/status/1693622998811504802,1.33E+18,Brachiosaurust
1.69E+18,Mon Aug 21 13:57:09 +0000 2023,0,@tanyakanrl Itu fitur baru dari brand tsb fitur yg bikin motor bisa melipat sendiri... ,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/AdamPrakoso17/status/1693623273483833830,8.19E+17,AdamPrakoso17
1.69E+18,Mon Aug 21 14:51:11 +0000 2023,0,@tanyakanrl motornya ruku,1.69E+18,,tanyakanrl,in,Grisse,0,0,0,https://x.com/nandulsleepy/status/1693636873887854720,1.16E+18,nandulsleepy
1.69E+18,Mon Aug 21 14:52:26 +0000 2023,0,@tanyakanrl motor nya kecengklak?,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/0rgpulupulu/status/1693637189056262158,1.61E+18,0rgpulupulu
1.69E+18,Mon Aug 21 14:53:00 +0000 2023,0,@tanyakanrl Lagi mau roll belakang itu yaa,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/keykirigun/status/1693637331830407585,1.27E+18,keykirigun
1.69E+18,Mon Aug 21 14:53:34 +0000 2023,0,@tanyakanrl Motornya duduk di antara 2 sujud anjim,1.69E+18,,tanyakanrl,in,,0,0,0,https://x.com/CrisnaPutArm/status/1693637471433621564,710413339,CrisnaPutArm
1.69E+18,Mon Aug 21 14:55:39 +0000 2023,0,@tanyakanrl YANG JUAL APK VENLOW PREMM GAIISS,1.69E+18,,tanyakanrl,in,Jawa Timur Indonesia,0,0,0,https://x.com/KakOzi08/status/1693637998082936931,1.18E+18,KakOzi08
